"Station Name","VANCOUVER INT'L A"
"Province","BRITISH COLUMBIA"
"Latitude","49.20"
"Longitude","-123.18"
"Elevation","4.30"
"Climate Identifier","1108447"
"WMO Identifier","71892"
"TC Identifier","YVR"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"M","Missing"
"E","Estimated"
"NA","Not Available"
"**","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10's deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2010-09-05 16:00","2010","09","05","16:00"," ","17.10","","6.70","","50.00","","21.00","","7.00","","32.20","","101.97","","","","","","Cloudy"
"2010-09-05 17:00","2010","09","05","17:00"," ","17.30","","7.30","","52.00","","18.00","","11.00","","32.20","","101.94","","","","","","Mostly Cloudy"
"2010-09-05 18:00","2010","09","05","18:00"," ","16.70","","7.90","","56.00","","18.00","","11.00","","32.20","","101.92","","","","","","Cloudy"
"2010-09-05 19:00","2010","09","05","19:00"," ","15.40","","8.20","","62.00","","12.00","","11.00","","32.20","","101.90","","","","","","Cloudy"
"2010-09-05 20:00","2010","09","05","20:00"," ","14.70","","8.30","","65.00","","10.00","","9.00","","32.20","","101.90","","","","","","Cloudy"
"2010-09-05 21:00","2010","09","05","21:00"," ","14.70","","8.00","","64.00","","9.00","","11.00","","32.20","","101.89","","","","","","Cloudy"
"2010-09-05 22:00","2010","09","05","22:00"," ","14.70","","8.00","","64.00","","10.00","","15.00","","32.20","","101.86","","","","","","Cloudy"
"2010-09-05 23:00","2010","09","05","23:00"," ","14.20","","8.20","","67.00","","10.00","","15.00","","32.20","","101.84","","","","","","Cloudy"
"2010-09-06 00:00","2010","09","06","00:00"," ","12.80","","8.80","","77.00","","10.00","","15.00","","24.10","","101.86","","","","","","Rain"
"2010-09-06 01:00","2010","09","06","01:00"," ","12.10","","8.80","","80.00","","10.00","","19.00","","24.10","","101.85","","","","","","Rain"
"2010-09-06 02:00","2010","09","06","02:00"," ","12.20","","9.10","","81.00","","11.00","","17.00","","24.10","","101.84","","","","","","Rain"
"2010-09-06 03:00","2010","09","06","03:00"," ","12.00","","9.00","","82.00","","10.00","","11.00","","24.10","","101.84","","","","","","Rain"
"2010-09-06 04:00","2010","09","06","04:00"," ","11.80","","8.70","","81.00","","9.00","","17.00","","32.20","","101.82","","","","","","Cloudy"
"2010-09-06 05:00","2010","09","06","05:00"," ","11.80","","8.70","","81.00","","9.00","","19.00","","19.30","","101.79","","","","","","Rain"
"2010-09-06 06:00","2010","09","06","06:00"," ","11.70","","8.60","","81.00","","14.00","","19.00","","8.00","","101.78","","","","","","Rain,Fog"
"2010-09-06 07:00","2010","09","06","07:00"," ","11.30","","8.50","","83.00","","10.00","","4.00","","3.20","","101.76","","","","","","Rain,Fog"
"2010-09-06 08:00","2010","09","06","08:00"," ","11.40","","8.70","","83.00","","12.00","","15.00","","3.20","","101.74","","","","","","Rain,Fog"
"2010-09-06 09:00","2010","09","06","09:00"," ","11.40","","8.60","","83.00","","10.00","","20.00","","8.00","","101.69","","","","","","Rain,Fog"
"2010-09-06 10:00","2010","09","06","10:00"," ","11.50","","8.70","","83.00","","13.00","","22.00","","4.80","","101.68","","","","","","Rain,Fog"
"2010-09-06 11:00","2010","09","06","11:00"," ","11.60","","8.70","","82.00","","13.00","","20.00","","6.40","","101.66","","","","","","Rain,Fog"
"2010-09-06 12:00","2010","09","06","12:00"," ","11.80","","8.90","","82.00","","9.00","","17.00","","6.40","","101.61","","","","","","Rain,Fog"
"2010-09-06 13:00","2010","09","06","13:00"," ","12.00","","9.30","","84.00","","11.00","","22.00","","6.40","","101.56","","","","","","Rain,Fog"
"2010-09-06 14:00","2010","09","06","14:00"," ","12.10","","9.40","","84.00","","10.00","","17.00","","3.20","","101.54","","","","","","Rain,Drizzle,Fog"
"2010-09-06 15:00","2010","09","06","15:00"," ","12.20","","9.40","","83.00","","9.00","","19.00","","3.20","","101.50","","","","","","Rain,Fog"
"2010-09-06 16:00","2010","09","06","16:00"," ","12.00","","9.40","","84.00","","10.00","","19.00","","6.40","","101.44","","","","","","Rain,Fog"
"2010-09-06 17:00","2010","09","06","17:00"," ","12.60","","9.70","","82.00","","9.00","","17.00","","16.10","","101.38","","","","","","Rain"
"2010-09-06 18:00","2010","09","06","18:00"," ","12.40","","9.60","","83.00","","9.00","","13.00","","8.00","","101.35","","","","","","Rain,Fog"
"2010-09-06 19:00","2010","09","06","19:00"," ","12.40","","9.60","","83.00","","9.00","","15.00","","16.10","","101.31","","","","","","Rain"
"2010-09-06 20:00","2010","09","06","20:00"," ","12.40","","9.70","","84.00","","10.00","","11.00","","19.30","","101.31","","","","","","Rain"
"2010-09-06 21:00","2010","09","06","21:00"," ","12.60","","10.00","","84.00","","9.00","","11.00","","19.30","","101.28","","","","","","Cloudy"
"2010-09-06 22:00","2010","09","06","22:00"," ","12.70","","10.00","","84.00","","9.00","","13.00","","16.10","","101.25","","","","","","Rain Showers"
"2010-09-06 23:00","2010","09","06","23:00"," ","12.70","","10.10","","84.00","","8.00","","11.00","","8.00","","101.22","","","","","","Rain Showers,Fog"
"2010-09-07 00:00","2010","09","07","00:00"," ","12.60","","10.00","","84.00","","8.00","","9.00","","8.00","","101.19","","","","","","Rain Showers,Fog"
"2010-09-07 01:00","2010","09","07","01:00"," ","12.70","","10.30","","85.00","","7.00","","7.00","","12.90","","101.16","","","","","","Rain Showers"
"2010-09-07 02:00","2010","09","07","02:00"," ","12.70","","10.10","","84.00","","7.00","","6.00","","16.10","","101.13","","","","","","Cloudy"
"2010-09-07 03:00","2010","09","07","03:00"," ","12.50","","9.90","","84.00","","0.00","","0.00","","19.30","","101.09","","","","","","Cloudy"
"2010-09-07 04:00","2010","09","07","04:00"," ","12.40","","9.70","","84.00","","34.00","","4.00","","19.30","","101.07","","","","","","Cloudy"
"2010-09-07 05:00","2010","09","07","05:00"," ","12.40","","9.70","","84.00","","34.00","","4.00","","19.30","","101.06","","","","","","Rain Showers"
"2010-09-07 06:00","2010","09","07","06:00"," ","12.70","","9.90","","83.00","","0.00","","0.00","","24.10","","101.08","","","","","","Mostly Cloudy"
"2010-09-07 07:00","2010","09","07","07:00"," ","13.20","","10.50","","84.00","","14.00","","6.00","","24.10","","101.06","","","","","","Cloudy"
"2010-09-07 08:00","2010","09","07","08:00"," ","13.70","","10.20","","79.00","","0.00","","0.00","","24.10","","101.05","","","","","","Cloudy"
"2010-09-07 09:00","2010","09","07","09:00"," ","14.80","","10.30","","74.00","","28.00","","4.00","","24.10","","101.03","","","","","","Mostly Cloudy"
"2010-09-07 10:00","2010","09","07","10:00"," ","15.30","","10.10","","71.00","","32.00","","19.00","","24.10","","101.02","","","","","","Cloudy"
"2010-09-07 11:00","2010","09","07","11:00"," ","16.00","","9.90","","67.00","","28.00","","11.00","","32.20","","101.00","","","","","","Mainly Clear"
"2010-09-07 12:00","2010","09","07","12:00"," ","16.40","","11.00","","70.00","","30.00","","20.00","","32.20","","100.97","","","","","","Mostly Cloudy"
"2010-09-07 13:00","2010","09","07","13:00"," ","16.80","","11.80","","72.00","","30.00","","28.00","","32.20","","100.93","","","","","","Mostly Cloudy"
"2010-09-07 14:00","2010","09","07","14:00"," ","16.60","","11.20","","70.00","","30.00","","28.00","","48.30","","100.89","","","","","","Mainly Clear"
"2010-09-07 15:00","2010","09","07","15:00"," ","15.70","","10.70","","72.00","","29.00","","24.00","","48.30","","100.87","","","","","","Mostly Cloudy"
"2010-09-07 16:00","2010","09","07","16:00"," ","16.60","","11.10","","70.00","","29.00","","19.00","","48.30","","100.85","","","","","","Mostly Cloudy"
"2010-09-07 17:00","2010","09","07","17:00"," ","16.10","","11.00","","72.00","","29.00","","17.00","","48.30","","100.85","","","","","","Mostly Cloudy"
"2010-09-07 18:00","2010","09","07","18:00"," ","15.80","","10.60","","71.00","","30.00","","13.00","","32.20","","100.85","","","","","","Mostly Cloudy"
"2010-09-07 19:00","2010","09","07","19:00"," ","15.20","","10.50","","74.00","","32.00","","9.00","","32.20","","100.83","","","","","","Mostly Cloudy"
"2010-09-07 20:00","2010","09","07","20:00"," ","14.90","","11.00","","77.00","","35.00","","7.00","","32.20","","100.87","","","","","","Mostly Cloudy"
"2010-09-07 21:00","2010","09","07","21:00"," ","15.00","","10.80","","76.00","","31.00","","4.00","","32.20","","100.87","","","","","","Rain Showers"
"2010-09-07 22:00","2010","09","07","22:00"," ","14.70","","10.70","","77.00","","34.00","","7.00","","32.20","","100.85","","","","","","Mostly Cloudy"
"2010-09-07 23:00","2010","09","07","23:00"," ","13.30","","10.00","","80.00","","34.00","","6.00","","32.20","","100.81","","","","","","Mostly Cloudy"
"2010-09-08 00:00","2010","09","08","00:00"," ","13.60","","10.00","","79.00","","0.00","","0.00","","32.20","","100.81","","","","","","Mainly Clear"
"2010-09-08 01:00","2010","09","08","01:00"," ","12.10","","8.80","","80.00","","0.00","","0.00","","32.20","","100.80","","","","","","Mainly Clear"
"2010-09-08 02:00","2010","09","08","02:00"," ","12.20","","9.10","","81.00","","0.00","","0.00","","32.20","","100.80","","","","","","Mainly Clear"
"2010-09-08 03:00","2010","09","08","03:00"," ","10.90","","8.40","","85.00","","2.00","","6.00","","24.10","","100.82","","","","","","Mainly Clear"
"2010-09-08 04:00","2010","09","08","04:00"," ","11.80","","8.70","","81.00","","0.00","","0.00","","32.20","","100.81","","","","","","Mainly Clear"
"2010-09-08 05:00","2010","09","08","05:00"," ","11.40","","8.30","","81.00","","31.00","","19.00","","32.20","","100.80","","","","","","Mainly Clear"
"2010-09-08 06:00","2010","09","08","06:00"," ","13.60","","10.30","","80.00","","31.00","","19.00","","48.30","","100.82","","","","","","Mostly Cloudy"
"2010-09-08 07:00","2010","09","08","07:00"," ","13.90","","10.50","","80.00","","31.00","","22.00","","48.30","","100.86","","","","","","Mostly Cloudy"
"2010-09-08 08:00","2010","09","08","08:00"," ","14.50","","11.20","","81.00","","30.00","","17.00","","48.30","","100.86","","","","","","Mostly Cloudy"
